,Location,Property subtype,Price,Number of bedrooms,Living area,Kitchen,Furnished,Open fireplace,Terrace,Garden,Surface area land,Pool,Condition
9525,Maaseik,HOUSE,235000.0,3.0,153.0,False,False,False,False,False,348.0,False,True
9526,Maaseik,HOUSE,235000.0,3.0,153.0,False,False,False,False,False,329.0,False,True
9528,Hasselt,HOUSE,439000.0,4.0,190.0,True,False,False,False,False,2700.0,False,True
9529,Gent,HOUSE,239500.0,4.0,160.0,False,False,False,True,True,591.0,False,True
9530,Oudenaarde,HOUSE,415000.0,2.0,246.0,False,False,False,True,True,775.0,False,True
9531,Diksmuide,HOUSE,235000.0,2.0,150.0,True,False,False,True,False,316.0,False,True
9533,Aalst,HOUSE,545000.0,3.0,225.0,True,False,False,True,False,572.0,False,True
9546,Virton,HOUSE,175000.0,2.0,169.0,False,False,True,False,False,0.0,False,True
9548,Nivelles,VILLA,795000.0,6.0,320.0,True,False,True,False,True,747.0,False,True
9549,Eeklo,HOUSE,260000.0,2.0,162.0,False,False,False,False,False,193.0,False,True
9550,Arlon,HOUSE,245000.0,4.0,125.0,False,False,False,True,False,120.0,False,True
9551,Leuven,HOUSE,329000.0,4.0,144.0,False,False,False,False,True,1435.0,False,True
9552,Dendermonde,HOUSE,399000.0,3.0,173.0,True,False,False,False,True,254.0,False,True
9553,Kortrijk,HOUSE,340000.0,4.0,173.0,True,False,False,False,False,146.0,False,True
9554,Kortrijk,HOUSE,340000.0,4.0,173.0,True,False,False,False,False,146.0,False,True
9555,Mechelen,HOUSE,582000.0,5.0,310.0,True,False,True,False,True,1370.0,False,False
9556,Antwerpen,TOWN_HOUSE,375000.0,3.0,190.0,False,False,False,True,True,163.0,False,True
9557,Hasselt,VILLA,1095000.0,7.0,460.0,True,False,True,True,True,2114.0,False,True
9558,Ath,VILLA,265000.0,5.0,300.0,False,False,True,False,True,2256.0,False,True
9559,Sint-Niklaas,HOUSE,350000.0,3.0,197.0,True,False,False,True,True,236.0,False,False
9561,Seraing,HOUSE,499000.0,4.0,156.0,True,False,False,True,False,400.0,False,True
9562,Mechelen,HOUSE,1049000.0,3.0,268.0,False,False,False,True,True,17219.0,False,False
9563,Eeklo,HOUSE,260000.0,3.0,194.0,False,False,False,False,False,188.0,False,True
9564,Brugge,HOUSE,329000.0,4.0,170.0,False,False,False,False,True,85.0,False,False
9565,Maaseik,VILLA,970000.0,5.0,376.0,False,False,False,False,True,2441.0,True,True
9567,Wilrijk,HOUSE,349500.0,3.0,149.0,True,False,False,False,True,175.0,False,True
9568,Hoboken,HOUSE,445000.0,3.0,300.0,True,False,False,False,True,119.0,False,True
9569,Diksmuide,HOUSE,296000.0,3.0,134.0,False,False,False,True,True,304.0,False,True
9570,Tournai-Mouscron,HOUSE,169000.0,2.0,112.0,True,False,False,True,True,333.0,False,True
9571,Halle-Vilvoorde,HOUSE,549000.0,3.0,183.0,True,False,False,False,False,1025.0,False,True
9572,Merksem,MIXED_USE_BUILDING,759000.0,5.0,266.0,True,False,False,True,True,0.0,False,False
9573,Wilrijk,VILLA,2150000.0,5.0,445.0,True,False,True,False,False,2153.0,False,True
9574,Aartselaar,HOUSE,399000.0,2.0,117.0,False,False,True,False,True,623.0,False,True
9575,Hasselt,TOWN_HOUSE,832000.0,4.0,276.0,True,False,True,True,True,230.0,False,True
9576,La Louvière,HOUSE,150000.0,3.0,143.0,True,False,False,True,False,204.0,False,True
9577,Leuven,HOUSE,275000.0,4.0,164.0,True,False,False,True,True,220.0,False,True
9578,Leuven,HOUSE,189000.0,3.0,200.0,True,False,False,False,True,280.0,False,True
9579,Antwerpen,HOUSE,369900.0,3.0,190.0,True,False,False,True,False,0.0,False,True
9580,Thuin,VILLA,220000.0,3.0,129.0,True,False,True,False,False,96.0,False,True
9581,Seraing,HOUSE,135000.0,4.0,160.0,False,False,False,False,False,0.0,False,True
9582,Sambreville,VILLA,379000.0,5.0,190.0,True,False,False,True,False,1216.0,False,False
9583,Veurne,HOUSE,129700.0,2.0,125.0,False,False,False,False,False,0.0,False,False
9587,Merksem,HOUSE,285000.0,4.0,181.0,False,False,False,False,False,188.0,False,False
9589,Tongeren,EXCEPTIONAL_PROPERTY,1475000.0,3.0,474.0,True,False,True,True,True,7683.0,False,True
9590,Nivelles,VILLA,735000.0,3.0,188.0,True,False,True,True,False,2699.0,False,True
9592,Dinant,HOUSE,180000.0,3.0,128.0,True,False,False,False,True,608.0,False,False
9594,Eeklo,HOUSE,295000.0,3.0,115.0,True,False,False,True,False,162.0,False,True
9595,Brugge,HOUSE,475000.0,3.0,204.0,True,False,False,True,False,560.0,False,True
9596,Niel,HOUSE,530000.0,5.0,869.0,True,False,False,True,True,1447.0,False,True
9597,Leuven,HOUSE,450000.0,3.0,220.0,False,False,False,False,False,905.0,False,True
9598,Kortrijk,HOUSE,199000.0,3.0,180.0,True,False,False,True,True,405.0,False,True
9599,Philippeville,HOUSE,249000.0,3.0,160.0,True,False,False,False,False,400.0,False,True
9600,Neufchâteau,MIXED_USE_BUILDING,250000.0,3.0,182.0,True,False,False,True,True,1961.0,False,True
9602,Liège,HOUSE,169000.0,5.0,120.0,False,False,False,True,False,34.0,False,True
9603,Mons,VILLA,759000.0,5.0,280.0,True,False,True,False,True,12800.0,False,True
9606,Arlon,HOUSE,339000.0,3.0,149.0,True,False,False,False,False,654.0,False,False
9609,Blegny,HOUSE,415000.0,3.0,200.0,True,False,False,True,False,964.0,False,False
9610,,VILLA,320000.0,3.0,106.0,True,False,False,True,True,1200.0,False,False
9611,Soignies,HOUSE,265000.0,3.0,131.0,True,False,False,True,True,375.0,False,False
9614,Sint-Niklaas,HOUSE,349000.0,4.0,275.0,False,False,False,True,True,260.0,False,True
9615,Sint-Niklaas,HOUSE,209000.0,2.0,126.0,True,False,False,True,False,46.0,False,True
9616,Gent,HOUSE,259000.0,2.0,110.0,False,False,False,False,True,596.0,False,True
9617,Diksmuide,HOUSE,165000.0,3.0,143.0,True,False,False,False,True,696.0,False,False
9618,Leuven,HOUSE,450000.0,3.0,111.0,False,False,False,False,True,640.0,False,True
9619,Leuven,HOUSE,525000.0,4.0,186.0,False,True,False,False,True,67.0,False,True
9620,Turnhout,HOUSE,569000.0,4.0,263.0,True,False,False,False,False,2407.0,False,True
9622,Gent,HOUSE,765000.0,4.0,275.0,False,False,False,False,False,1242.0,False,True
9632,Gent,HOUSE,395000.0,3.0,140.0,True,False,False,True,True,99.0,False,True
9635,Turnhout,HOUSE,249000.0,3.0,118.0,True,False,False,True,True,727.0,False,True
9637,Antwerpen,HOUSE,379000.0,2.0,130.0,True,False,False,True,False,38.0,False,True
9638,Gembloux,HOUSE,309000.0,3.0,214.0,False,False,False,False,False,703.0,False,True
9640,Oostende,HOUSE,395000.0,4.0,186.0,True,False,False,True,True,480.0,False,True
9649,Neufchâteau,MANSION,195000.0,4.0,185.0,True,False,False,True,True,1163.0,False,True
9650,La Louvière,HOUSE,125000.0,4.0,162.0,False,False,False,True,True,0.0,False,True
9653,Jemeppe-sur-Sambre,HOUSE,165000.0,4.0,110.0,True,False,False,True,True,847.0,False,True
9654,Belgrade,HOUSE,215000.0,5.0,170.0,True,False,False,True,True,390.0,False,True
9655,Boom,HOUSE,220000.0,3.0,107.0,True,False,False,True,False,75.0,False,True
9656,Antwerpen,MANSION,895000.0,6.0,555.0,True,False,False,False,True,553.0,False,True
9657,Roeselare,HOUSE,389000.0,4.0,255.0,True,False,False,True,True,865.0,False,True
9661,Leuven,HOUSE,439000.0,4.0,172.0,True,False,False,True,False,0.0,False,True
9665,Halle-Vilvoorde,VILLA,585000.0,3.0,205.0,True,False,False,False,False,504.0,False,True
9666,Schaerbeek - Schaarbeek,APARTMENT_BLOCK,1099000.0,6.0,364.0,True,False,False,True,False,170.0,False,True
9667,Mechelen,HOUSE,299000.0,3.0,146.0,False,False,False,False,False,778.0,False,True
9668,Mechelen,HOUSE,290000.0,3.0,155.0,False,False,False,False,False,161.0,False,False
9670,Schaerbeek - Schaarbeek,APARTMENT_BLOCK,975000.0,7.0,669.0,True,False,False,True,False,268.0,False,True
9671,Mechelen,TOWN_HOUSE,295000.0,2.0,175.0,True,False,False,False,False,71.0,False,True
9672,Turnhout,VILLA,1095000.0,5.0,525.0,True,False,False,True,True,1850.0,False,True
9673,Waremme,HOUSE,249000.0,2.0,225.0,True,False,False,True,True,449.0,False,True
9674,Borsbeek,HOUSE,415000.0,2.0,200.0,True,False,False,False,True,560.0,False,True
9675,Mons,HOUSE,90000.0,3.0,125.0,False,False,False,False,False,144.0,False,True
9676,Bastogne,COUNTRY_COTTAGE,680000.0,3.0,315.0,False,False,False,False,True,19000.0,False,True
9677,Dinant,HOUSE,125000.0,3.0,136.0,False,False,False,False,True,819.0,False,True
9678,Leuven,HOUSE,441000.0,3.0,163.0,False,False,False,False,True,551.0,False,True
9679,Ieper,HOUSE,199000.0,2.0,133.0,False,False,False,True,True,287.0,False,True
9680,Brugge,HOUSE,325000.0,3.0,135.0,True,False,False,False,False,135.0,False,True
9681,Halle-Vilvoorde,HOUSE,449000.0,3.0,206.0,True,False,False,True,False,725.0,False,False
9682,Nivelles,HOUSE,230000.0,3.0,145.0,True,False,False,True,False,145.0,False,True
9687,Oudenaarde,HOUSE,137500.0,2.0,140.0,True,False,False,False,False,50.0,False,True
9689,Tongeren,HOUSE,299000.0,3.0,200.0,True,False,False,False,False,985.0,False,True
9690,Borgerhout,HOUSE,275000.0,3.0,130.0,True,False,False,False,True,122.0,False,True
9691,Halle-Vilvoorde,HOUSE,469000.0,3.0,160.0,True,False,False,True,False,826.0,False,True
9692,Herstal,HOUSE,245000.0,3.0,120.0,False,False,False,True,True,740.0,False,True
9693,Bressoux,HOUSE,225000.0,3.0,130.0,True,False,False,True,True,175.0,False,True
9694,Kortrijk,HOUSE,320000.0,3.0,172.0,True,False,False,True,True,495.0,False,True
9695,Leuven,TOWN_HOUSE,325000.0,3.0,224.0,True,False,True,True,True,483.0,False,False
9696,Brugge,TOWN_HOUSE,319000.0,4.0,199.0,True,False,False,True,False,164.0,False,True
9697,Kortrijk,HOUSE,195000.0,4.0,160.0,True,False,False,True,False,244.0,False,True
9698,Flémalle,HOUSE,265000.0,4.0,200.0,True,False,False,True,True,347.0,False,True
9699,Virton,HOUSE,439000.0,3.0,235.0,False,False,True,True,True,240.0,False,True
9700,Schilde,VILLA,785000.0,4.0,271.0,False,False,False,False,False,2080.0,False,False
9702,Tongeren,HOUSE,235000.0,3.0,216.0,True,False,False,False,False,439.0,False,True
9703,Hasselt,HOUSE,320000.0,3.0,140.0,True,False,False,True,False,2498.0,False,True
9704,Mons,HOUSE,80000.0,4.0,162.0,False,False,False,False,False,0.0,False,False
9705,Halle-Vilvoorde,HOUSE,299000.0,3.0,154.0,True,False,False,True,True,290.0,False,True
9707,Halle-Vilvoorde,HOUSE,375000.0,3.0,125.0,True,False,False,True,True,0.0,False,False
9708,Tournai-Mouscron,HOUSE,249000.0,2.0,108.0,True,False,False,True,True,639.0,False,True
9709,Gent,HOUSE,265000.0,3.0,130.0,False,False,False,False,False,62.0,False,True
9710,Kortrijk,VILLA,185000.0,3.0,122.0,False,False,False,False,False,0.0,False,True
9711,Ath,HOUSE,120000.0,4.0,99.0,False,False,False,False,True,0.0,False,True
9713,Charleroi,VILLA,255000.0,2.0,105.0,True,False,False,True,True,388.0,False,True
9714,La Louvière,HOUSE,160000.0,3.0,161.0,True,False,False,True,False,430.0,False,True
9717,Gent,HOUSE,495000.0,3.0,205.0,True,False,False,True,False,967.0,False,True
9718,Ieper,HOUSE,525000.0,7.0,431.0,True,False,False,False,False,579.0,False,True
9719,Nivelles,HOUSE,436000.0,2.0,163.0,True,False,True,True,True,560.0,False,True
9720,Dendermonde,HOUSE,340000.0,4.0,188.0,False,False,False,False,False,0.0,False,True
9722,Tournai-Mouscron,HOUSE,198000.0,5.0,195.0,False,False,False,False,False,0.0,False,True
9724,Oostende,HOUSE,210000.0,1.0,58.0,True,False,False,True,False,1381.0,False,True
9725,Hasselt,HOUSE,239500.0,3.0,110.0,False,False,False,True,False,398.0,False,True
9726,Diksmuide,HOUSE,325000.0,4.0,291.0,True,False,False,True,True,844.0,False,True
9727,Oudenaarde,MANOR_HOUSE,899000.0,6.0,435.0,False,False,True,True,True,3520.0,True,True
9728,Kortrijk,HOUSE,89000.0,2.0,120.0,False,False,False,False,False,120.0,False,True
9729,Tongeren,HOUSE,620000.0,4.0,380.0,True,False,False,True,True,1036.0,False,True
9731,Tielt,HOUSE,399000.0,3.0,210.0,False,False,False,False,True,1153.0,False,True
9732,Mons,HOUSE,139000.0,2.0,112.0,True,False,False,True,True,90.0,False,True
9733,Sint-Niklaas,HOUSE,176000.0,3.0,143.0,False,False,False,False,True,77.0,False,True
9734,Gent,HOUSE,695000.0,4.0,235.0,False,False,False,False,False,68.0,False,True
9735,Brugge,HOUSE,279000.0,2.0,110.0,False,False,False,False,False,161.0,False,True
9738,Brugge,APARTMENT_BLOCK,545000.0,7.0,225.0,False,False,False,False,False,117.0,False,True
9739,Marche-en-Famenne,HOUSE,520000.0,4.0,208.0,True,False,False,False,False,3819.0,False,True
9740,Aalst,HOUSE,265000.0,3.0,230.0,True,False,False,True,False,205.0,False,True
9741,Mons,HOUSE,79000.0,1.0,55.0,True,False,False,False,False,0.0,False,True
9742,Ieper,HOUSE,149000.0,2.0,120.0,True,False,False,True,True,430.0,False,True
9743,Ville de Bruxelles - Stad Brussel,MIXED_USE_BUILDING,340000.0,3.0,165.0,False,False,False,True,True,90.0,False,True
9744,Antwerpen,HOUSE,282000.0,4.0,172.0,False,False,False,False,True,131.0,False,False
9746,Turnhout,HOUSE,469000.0,4.0,185.0,True,False,False,True,True,384.0,False,True
9747,Anderlecht,APARTMENT_BLOCK,635000.0,4.0,590.0,True,False,False,True,False,370.0,False,False
9748,Uccle - Ukkel,HOUSE,464950.0,4.0,180.0,True,False,False,True,False,98.0,False,True
9752,Mechelen,HOUSE,198000.0,2.0,87.0,True,False,False,True,False,86.0,False,True
9754,Leuven,HOUSE,379000.0,3.0,166.0,True,False,False,True,True,548.0,False,True
9755,Verviers,HOUSE,149000.0,2.0,92.0,False,False,False,False,False,40.0,False,True
9756,Charleroi,MIXED_USE_BUILDING,475000.0,2.0,215.0,False,False,False,False,False,265.0,False,True
9758,Philippeville,HOUSE,119000.0,3.0,141.0,True,False,False,False,False,0.0,False,False
9760,Thuin,CHALET,57000.0,2.0,47.0,False,False,False,True,False,200.0,False,True
9761,Charleroi,HOUSE,240000.0,4.0,228.0,True,False,False,False,False,0.0,False,True
9765,Gent,HOUSE,275000.0,5.0,161.0,False,False,False,True,True,130.0,False,True
9766,Oudenaarde,HOUSE,429000.0,4.0,455.0,True,False,False,True,False,280.0,False,True
9767,Oostende,HOUSE,269000.0,4.0,175.0,True,False,False,True,False,141.0,False,True
9768,Kortrijk,VILLA,485000.0,3.0,600.0,False,False,False,False,False,0.0,False,True
9769,Kortrijk,HOUSE,485000.0,3.0,600.0,False,False,False,False,False,0.0,False,True
9775,La Louvière,HOUSE,179000.0,2.0,160.0,True,False,False,True,True,430.0,False,False
9776,La Louvière,APARTMENT_BLOCK,179000.0,2.0,160.0,True,False,False,True,True,430.0,False,False
9778,Kortrijk,HOUSE,169000.0,3.0,170.0,True,False,False,True,False,375.0,False,True
9779,Kortrijk,HOUSE,249000.0,3.0,160.0,True,False,False,False,False,398.0,False,True
9780,Antwerpen,HOUSE,295000.0,3.0,154.0,False,False,False,True,True,62.0,False,True
9783,Verviers,HOUSE,387000.0,5.0,198.0,False,False,True,True,False,1183.0,False,True
9784,Kortrijk,HOUSE,215000.0,3.0,159.0,False,False,False,False,False,357.0,False,True
9787,Hasselt,MIXED_USE_BUILDING,429000.0,6.0,300.0,True,False,False,False,True,830.0,False,True
9788,Hasselt,APARTMENT_BLOCK,429000.0,6.0,300.0,True,False,False,False,True,830.0,False,True
9790,Leuven,BUNGALOW,140000.0,2.0,94.0,False,False,False,False,False,585.0,False,True
9791,Brugge,HOUSE,295000.0,3.0,144.0,True,False,False,True,True,251.0,False,True
9795,Gembloux,HOUSE,185000.0,2.0,66.0,True,False,False,False,False,0.0,False,False
9797,Leuven,HOUSE,500000.0,4.0,232.0,False,False,False,False,True,1680.0,False,True
9803,Thuin,BUNGALOW,60500.0,2.0,46.0,True,False,False,True,False,378.0,False,True
9804,Gent,TOWN_HOUSE,335000.0,2.0,210.0,True,False,False,True,True,117.0,True,True
9805,Antwerpen,HOUSE,359000.0,3.0,170.0,True,False,False,True,False,0.0,False,True
9806,Mechelen,HOUSE,399000.0,3.0,185.0,True,False,False,False,True,214.0,False,True
9808,Hasselt,HOUSE,249000.0,3.0,155.0,True,False,False,True,True,351.0,False,True
9809,Waremme,HOUSE,283000.0,3.0,118.0,False,False,False,True,True,381.0,False,True
9812,Charleroi,APARTMENT_BLOCK,160000.0,6.0,230.0,False,False,False,True,False,1860.0,False,False
9813,Seraing,HOUSE,134000.0,2.0,96.0,False,False,False,True,True,390.0,False,True
9815,Ixelles - Elsene,EXCEPTIONAL_PROPERTY,3950000.0,5.0,640.0,True,False,False,True,False,340.0,False,True
9816,Ixelles - Elsene,EXCEPTIONAL_PROPERTY,2750000.0,6.0,668.0,True,False,False,True,True,690.0,False,True
9817,Neufchâteau,HOUSE,249000.0,4.0,179.0,True,False,False,True,False,408.0,False,True
9818,Mechelen,APARTMENT_BLOCK,795000.0,4.0,217.0,False,False,False,True,False,0.0,False,True
9819,Tournai-Mouscron,HOUSE,219000.0,3.0,140.0,True,False,False,True,True,288.0,False,True
9821,Gent,HOUSE,498000.0,4.0,200.0,True,False,False,False,True,355.0,False,False
9822,Nivelles,HOUSE,220000.0,2.0,120.0,True,False,False,False,False,60.0,False,True
9823,Nivelles,HOUSE,475000.0,4.0,170.0,True,False,False,True,True,628.0,False,True
9824,Halle-Vilvoorde,MIXED_USE_BUILDING,495000.0,3.0,230.0,True,False,False,False,False,195.0,False,False
9828,Schilde,HOUSE,389000.0,3.0,152.0,True,False,False,True,True,440.0,False,False
9829,Kapellen,VILLA,1795000.0,6.0,1000.0,False,False,False,False,False,8245.0,False,True
9831,Mons,HOUSE,130000.0,5.0,180.0,False,False,False,True,False,190.0,False,False
9833,Mons,HOUSE,170000.0,3.0,160.0,True,False,False,True,False,220.0,False,True
9834,Charleroi,HOUSE,119000.0,3.0,103.0,True,False,False,True,False,70.0,False,True
9835,Charleroi,HOUSE,165000.0,3.0,150.0,False,False,False,False,True,450.0,False,True
9836,La Louvière,HOUSE,220000.0,2.0,100.0,True,False,False,True,False,255.0,False,True
9837,Gent,MANSION,1300000.0,4.0,518.0,True,False,False,True,False,379.0,False,True
9838,Aywaille,APARTMENT_BLOCK,315000.0,7.0,230.0,False,True,False,True,False,1403.0,False,True
9839,Aywaille,HOUSE,315000.0,7.0,230.0,False,True,False,True,False,1403.0,False,True
9843,Waremme,HOUSE,299000.0,4.0,250.0,True,False,False,False,True,772.0,False,True
9844,Antwerpen,HOUSE,194900.0,2.0,85.0,True,False,False,False,False,50.0,False,True
9846,Nivelles,HOUSE,319000.0,3.0,158.0,True,False,False,False,False,239.0,False,True
9847,Aalst,HOUSE,429000.0,4.0,214.0,True,False,False,True,True,508.0,False,True
9848,Liège,HOUSE,209999.0,2.0,71.0,True,False,False,True,False,0.0,False,True
9849,Ekeren,MIXED_USE_BUILDING,635000.0,4.0,370.0,True,False,False,True,False,900.0,False,True
9850,Ekeren,HOUSE,635000.0,4.0,370.0,True,False,False,True,False,900.0,False,True
9853,Nivelles,VILLA,595000.0,4.0,206.0,True,False,False,True,True,919.0,False,True
9854,Uccle - Ukkel,APARTMENT_BLOCK,695000.0,7.0,310.0,False,False,False,False,True,106.0,False,True
9856,Aalst,HOUSE,390000.0,4.0,333.0,True,False,False,True,True,790.0,False,True
9857,Soignies,HOUSE,260000.0,3.0,148.0,True,False,False,True,False,208.0,False,False
9861,Deurne,HOUSE,295000.0,3.0,100.0,True,False,True,True,False,100.0,False,True
9862,Saint-Gilles - Sint-Gillis,APARTMENT_BLOCK,725000.0,4.0,300.0,True,False,False,True,False,0.0,False,True
9867,Halle-Vilvoorde,EXCEPTIONAL_PROPERTY,1095343.0,4.0,342.0,False,False,False,True,False,1046.0,False,True
9870,Nivelles,HOUSE,682000.0,4.0,212.0,True,False,False,True,True,618.0,False,True
9871,Nivelles,HOUSE,697000.0,4.0,214.0,True,False,False,True,True,525.0,False,True
9873,Leuven,HOUSE,355000.0,2.0,125.0,False,False,False,True,False,669.0,False,True
9874,Turnhout,HOUSE,285000.0,2.0,133.0,True,False,False,True,True,676.0,False,False
9875,Dendermonde,HOUSE,433000.0,4.0,160.0,False,False,False,True,False,469.0,False,True
9876,Huy,HOUSE,125000.0,3.0,100.0,True,False,False,False,False,70.0,False,True
9877,Flémalle,HOUSE,199500.0,4.0,160.0,False,False,False,True,True,1036.0,False,True
9878,Etterbeek,HOUSE,645000.0,3.0,182.0,True,False,False,True,False,50.0,False,True
9879,Soignies,HOUSE,215000.0,3.0,100.0,True,False,False,False,True,222.0,False,False
9880,Nivelles,VILLA,420000.0,5.0,170.0,False,False,True,False,False,762.0,False,True
9881,Aalst,HOUSE,365000.0,3.0,180.0,False,False,False,False,True,438.0,False,True
9882,Charleroi,APARTMENT_BLOCK,300000.0,3.0,200.0,True,False,False,False,False,250.0,False,False
9883,Thuin,HOUSE,358000.0,3.0,450.0,True,False,False,True,True,3000.0,False,False
9884,Turnhout,HOUSE,450000.0,2.0,193.0,True,False,False,False,False,506.0,False,True
9885,Philippeville,HOUSE,158000.0,3.0,500.0,True,False,False,True,True,1613.0,False,False
9886,Charleroi,HOUSE,299000.0,2.0,80.0,True,False,False,False,False,0.0,False,False
9888,Ville de Bruxelles - Stad Brussel,HOUSE,720000.0,8.0,285.0,True,False,False,False,True,120.0,False,True
9889,Halle-Vilvoorde,HOUSE,1390000.0,6.0,575.0,True,False,True,True,True,4127.0,False,True
9890,Merksem,HOUSE,249900.0,4.0,130.0,True,False,False,False,True,165.0,False,True
